time,ph,ntu,ntu3,ntu4,take,supply,pac
2014/5/28 14:00,7.1,167.44,1.91,1.85,9852,8420,85.05
2014/5/28 15:00,7.1,183.62,1.63,1.96,9841,8816,74.48
2014/5/28 16:00,7.1,195.9,1.61,1.75,9803,8563,79.67
2014/5/28 17:00,7.1,195.25,1.71,1.76,9730,8472,80.27
2014/5/28 18:00,7.1,224.8,1.79,1.83,9709,9228,80.44
2014/5/28 19:00,7.1,218.39,2.14,2.34,9637,9334,81.04
2014/5/28 20:00,7.1,220.53,2,2.07,9633,9393,75.99
2014/5/28 21:00,7.1,224.89,1.7,1.8,9590,9228,81.44
2014/5/28 22:00,7.1,221.9,1.53,1.47,9586,9263,83.86
2014/5/28 23:00,7.1,219.67,1.42,1.43,9643,8786,70.83
2014/5/29 0:00,7.1,202.7,1.51,1.54,9682,7585,70.54
2014/5/29 1:00,7.1,173.23,1.51,1.61,9695,6725,70.45
2014/5/29 2:00,7.1,154.65,1.21,1.28,7533,6480,71.15
2014/5/29 3:00,7.1,151.77,0.85,0.97,5659,6288,68.92
2014/5/29 4:00,7.1,159.09,0.83,0.78,5659,6365,68.92
2014/5/29 5:00,7.1,162.72,1.22,1.32,5652,6438,69
2014/5/29 6:00,7.1,173.17,1.68,1.46,5618,6866,78.14
2014/5/29 7:00,7.1,187.32,1.17,1.08,8522,8017,80.15
2014/5/29 8:00,7.1,185.37,1.64,1.68,9620,8998,81.08
2014/5/29 9:00,7.1,187.9,1.59,1.56,9598,9385,81.37
2014/5/29 10:00,7.1,174.88,1.44,1.42,9771,9749,79.93
2014/5/29 11:00,7.1,138.35,1.37,1.43,9855,9544,79.25
2014/5/29 12:00,7.1,142.02,1.38,1.51,9877,9677,68.04
2014/5/29 13:00,7.1,131.09,1.52,1.52,9889,9282,78.98
2014/5/29 14:00,7.1,128.33,1.49,1.35,9845,8689,79.33
2014/5/29 15:00,7.1,153.63,1.42,1.44,9828,8554,74.48
2014/5/29 16:00,7.1,168.58,1.83,1.74,9793,8542,79.75
2014/5/29 17:00,7.1,163.53,1.67,1.72,9750,8431,75.08
2014/5/29 18:00,7.1,166.67,1.67,1.69,9714,8959,75.36
2014/5/29 19:00,7.1,180.09,1.64,1.65,9697,9290,75.49
2014/5/29 20:00,7.1,168.98,1.66,1.55,9657,9285,75.8
2014/5/29 21:00,7.1,169.27,1.47,1.43,9615,9439,76.13
2014/5/29 22:00,7.1,173.54,1.36,1.36,9634,9230,70.79
2014/5/29 23:00,7.1,172.4,1.46,1.35,9648,9115,70.79
2014/5/30 0:00,7.12,169.52,1.57,1.41,9705,7618,70.38
2014/5/30 1:00,7.15,154.55,1.41,1.47,9733,7496,65.14
2014/5/30 2:00,7.1,127.14,1.53,1.51,9655,6642,70.74
2014/5/30 3:00,7.1,120.24,1.16,1.19,5732,6285,76.59
2014/5/30 4:00,7.1,124.89,0.92,0.91,5731,6325,68.05
2014/5/30 5:00,7.1,127.68,0.83,0.82,5695,6199,68.48
2014/5/30 6:00,7.1,133.68,0.81,0.83,5688,6423,68.57
2014/5/30 7:00,7.1,154.66,0.84,0.86,7097,7911,75.67
2014/5/30 8:00,7.1,153.24,1.4,1.39,9640,8842,75.93
2014/5/30 9:00,7.1,155.25,1.52,1.47,9638,9839,81.03
2014/5/30 10:00,7.1,153.36,1.27,1.36,9711,9709,80.42
2014/5/30 11:00,7.1,137.23,1.38,1.34,9790,9188,74.77
2014/5/30 12:00,7.1,107.74,1.4,1.3,9874,9286,79.1
2014/5/30 13:00,7.1,109.96,1.3,1.34,9871,8953,74.16
2014/5/30 14:00,7.1,100.65,1.3,1.27,9871,8781,79.12
2014/5/30 15:00,7.1,112.55,1.34,1.25,9843,8916,79.35
2014/5/30 16:00,7.1,137.1,1.35,1.27,9762,8781,74.98
2014/5/30 17:00,7.1,135.9,1.37,1.31,9725,8958,75.27
2014/5/30 18:00,7.1,130.2,1.5,1.41,9688,9542,70.5
2014/5/30 19:00,7.1,154.19,1.64,1.6,9710,9542,75.39
2014/5/30 20:00,7.1,134.07,1.81,1.73,9695,9805,75.5
2014/5/30 21:00,7.1,134.97,1.88,1.75,9640,9543,75.93
2014/5/30 22:00,7.1,140.02,1.52,1.49,9636,9311,75.97
2014/5/30 23:00,7.1,141.71,1.28,1.27,9619,9196,71.01
2014/5/31 0:00,7.1,144.69,1.2,1.29,9645,8598,70.81
2014/5/31 1:00,7.1,135.22,1.46,1.31,9725,7544,75.27
2014/5/31 2:00,7.1,120.5,1.46,1.38,9753,6895,75.05
2014/5/31 3:00,7.1,104.84,1.15,1.12,6773,6395,79.29
2014/5/31 4:00,7.1,104.25,0.87,0.85,5690,6249,68.54
2014/5/31 5:00,7.1,104.63,0.71,0.75,5708,5944,68.33
2014/5/31 6:00,7.1,101.67,0.63,0.68,5690,6583,68.54
2014/5/31 7:00,7.1,116.19,0.7,0.75,9150,8057,74.54
2014/5/31 8:00,7.1,114.81,1.32,1.25,9716,8754,70.3
2014/5/31 9:00,7.1,115.98,1.33,1.29,9652,9451,70.87
2014/5/31 10:00,7.1,117.47,1.23,1.18,9666,9644,75.83
2014/5/31 11:00,7.1,109.57,1.17,1.04,9760,9555,75.1
2014/5/31 12:00,7.1,87.96,1.23,1.11,9848,9631,69.35
2014/5/31 13:00,7.1,80.14,1.22,1.24,9890,9598,74.01
2014/5/31 14:00,7.1,76.72,1.15,1.21,9894,8667,73.98
2014/5/31 15:00,7.1,75.34,1.21,1.17,9907,8784,68.94
2014/5/31 16:00,7.1,95.66,1.23,1.11,9789,8664,69.77
2014/5/31 17:00,7.1,104.73,1.25,1.16,9777,9092,54.92
2014/5/31 18:00,7.1,99.04,1.26,1.23,9743,9255,65.17
2014/5/31 19:00,7.1,100.27,1.41,1.36,9677,9623,65.62
2014/5/31 20:00,7.1,112.15,1.66,1.47,9680,9829,65.6
2014/5/31 21:00,7.1,102.21,1.67,1.56,9623,9577,65.99
2014/5/31 22:00,7.1,103.79,1.51,1.5,9618,9402,71.12
2014/5/31 23:00,7.1,109.07,1.23,1.15,9584,9204,66.26
2014/6/1 0:00,7.1,113.56,1.22,1.11,9638,8504,70.87
2014/6/1 1:00,7.1,107.18,1.31,1.18,9661,7175,65.73
2014/6/1 2:00,7.1,97.56,1.33,1.2,9729,6362,65.27
2014/6/1 3:00,7.1,78.99,1.1,1.05,7109,6134,68.65
2014/6/1 4:00,7.1,70.1,0.89,0.86,5710,6022,68.3
2014/6/1 5:00,7.1,72.81,0.74,0.74,5684,6242,59.99
2014/6/1 6:00,7.1,77.9,0.67,0.7,5657,6685,60.28
2014/6/1 7:00,7.1,82.96,0.69,1.07,7101,7597,61.82
2014/6/1 8:00,7.1,91.81,1.16,1.06,9633,8627,65.82
2014/6/1 9:00,7.1,95.72,1.29,1.18,9599,9128,71.15
2014/6/1 10:00,7.1,93.89,1.15,0.97,9573,9501,66.23
2014/6/1 11:00,7.1,86.21,1.12,1.07,9592,9494,66.1
2014/6/1 12:00,7.1,70.79,1.22,1.15,9789,9487,64.77
2014/6/1 13:00,7.1,65.9,1.38,1.27,9791,9052,64.75
2014/6/1 14:00,7.1,64.84,1.3,1.32,9843,8502,64.41
2014/6/1 15:00,7.1,62.54,1.12,1.09,9843,8455,64.41
2014/6/1 16:00,7.1,57.06,1.05,1.07,9839,8487,69.42
2014/6/1 17:00,7.1,67.39,1.07,1.07,9796,8836,69.82
2014/6/1 18:00,7.1,78.18,1.04,1.03,9761,8822,55.01
2014/6/1 19:00,7.1,72.5,1.22,1.16,9727,9208,50.17
2014/6/1 20:00,7.1,66.52,1.35,1.3,9664,9296,55.57
2014/6/1 21:00,7.1,84.23,1.27,1.25,9612,9303,50.77
2014/6/1 22:00,7.1,85.73,1.15,1.17,9602,9150,45.82
2014/6/1 23:00,7.1,86.02,1.16,1.09,9479,8832,51.48
2014/6/2 0:00,7.1,84.88,1.57,1.38,9572,7605,45.86
2014/6/2 1:00,7.1,83.57,1.74,1.43,9568,6715,45.88
2014/6/2 2:00,7.1,66.6,1.42,1.27,6410,6336,60.69
2014/6/2 3:00,7.1,53.38,0.9,0.95,5651,6101,43.18
2014/6/2 4:00,7.1,47.67,0.86,0.85,5664,5495,43.08
2014/6/2 5:00,7.1,46.96,0.86,0.83,5676,6025,42.99
2014/6/2 6:00,7.1,49.63,0.81,0.81,5670,5921,43.03
2014/6/2 7:00,7.1,56.21,0.75,0.77,5686,7095,42.91
2014/6/2 8:00,7.1,63.29,0.78,0.79,8689,8110,44.88
2014/6/2 9:00,7.1,61.04,1.25,1.32,9584,9090,45.91
2014/6/2 10:00,7.1,65.56,1.06,1.06,9582,9300,45.92
2014/6/2 11:00,7.1,67.95,1.17,1.05,9547,9316,46.09
2014/6/2 12:00,7.1,65.4,1.13,1.08,9629,9185,45.7
2014/6/2 13:00,7.1,53.8,1.4,1.23,9732,8726,45.21
2014/6/2 14:00,7.1,53.1,1.5,1.4,9780,7691,39.98
2014/6/2 15:00,7.1,49.86,1.35,1.32,9786,8185,44.96
2014/6/2 16:00,7.1,47.69,1.33,1.31,9777,8309,39.99
2014/6/2 17:00,7.2,50.1,1.14,1.13,9697,8614,40.32
2014/6/2 18:00,7.2,58.71,1.12,1.13,9713,8888,40.26
2014/6/2 19:00,7.2,63.66,1.28,1.32,9674,8923,45.48
2014/6/2 20:00,7.2,61.82,1.23,1.25,9680,8852,50.41
2014/6/2 21:00,7.2,63.37,1.16,1.26,9573,8908,45.96
2014/6/2 22:00,7.2,75.73,1.09,1.15,9584,8965,45.91
2014/6/2 23:00,7.2,71.79,1.18,1.16,9548,8837,40.95
2014/6/3 0:00,7.2,41.47,1.25,1.17,8475,7657,40.24
2014/6/3 1:00,7.2,70,0.94,1.08,5544,6559,40.24
2014/6/3 2:00,7.2,70.2,0.93,0.92,5596,6152,34.85
2014/6/3 3:00,7.2,68.83,0.92,0.98,5625,5637,34.67
2014/6/3 4:00,7.2,58.47,0.92,0.99,5655,5414,34.48
2014/6/3 5:00,7.2,50.63,0.89,1,5676,5416,34.36
2014/6/3 6:00,7.2,50.27,0.85,0.96,5658,6259,34.46
2014/6/3 7:00,7.2,252.85,0.89,0.97,6140,7491,31.76
2014/6/3 8:00,7.2,65.27,0.91,0.97,9606,8601,35.5
2014/6/3 9:00,7.1,67.32,1.23,1.28,9604,9259,35.61
2014/6/3 10:00,7.1,66.54,1.24,1.28,9572,9486,35.73
2014/6/3 11:00,7.1,70.15,0.99,1.24,9525,9645,41.05
2014/6/3 12:00,7.1,69.32,1.07,1.23,9609,9473,35.59
2014/6/3 13:00,7.1,62.63,1.16,1.32,9638,9216,35.48
2014/6/3 14:00,7.1,44.75,1.28,1.39,9712,8588,35.21
2014/6/3 15:00,7.1,47.05,1.19,1.29,9773,8609,34.99
2014/6/3 16:00,7.1,42.22,1.11,1.25,9768,8441,40.03
2014/6/3 17:00,7.1,40.96,1.21,1.38,9740,8346,35.11
2014/6/3 18:00,7.1,48.55,1.43,1.49,9716,8814,35.2
2014/6/3 19:00,7.1,55.54,1.22,1.27,9675,9355,40.41
2014/6/3 20:00,7.1,57.3,1.19,1.19,9702,9169,35.25
2014/6/3 21:00,7.1,57.5,1.04,1.17,9637,9262,40.57
2014/6/3 22:00,7.1,63.91,1.11,1.19,9601,8860,35.62
2014/6/3 23:00,7.1,65.59,1.23,1.22,9583,8409,35.69
2014/6/4 0:00,7.1,69.17,1.3,1.29,9514,7395,35.95
2014/6/4 1:00,7.1,69.66,1.42,1.39,9506,6680,41.13
2014/6/4 2:00,7.1,67.39,1.15,1.2,5899,6126,33.06
2014/6/4 3:00,7.1,65.12,0.75,0.87,5638,5873,34.59
2014/6/4 4:00,7.1,57.23,0.73,0.8,5656,5694,34.48
2014/6/4 5:00,7.1,49.3,0.73,0.81,5659,5707,34.46
2014/6/4 6:00,7.1,45.95,0.72,0.81,5659,5707,34.46
2014/6/4 7:00,7.1,49.71,0.74,0.82,8625,8030,39.65
2014/6/4 8:00,7.1,57.77,1.1,1.72,9639,9031,35.48
2014/6/4 9:00,7.2,58,1.07,1.18,9598,9222,35.63
2014/6/4 10:00,7.2,60.85,1,1.1,9460,9763,41.33
2014/6/4 11:00,7.2,67.22,1.04,1.11,9569,9894,35.74
2014/6/4 12:00,7.2,73.32,1.09,1.18,9558,9541,35.78
2014/6/4 13:00,7.2,66.83,1.24,1.35,9613,9290,35.58
2014/6/4 14:00,7.2,56.57,1.1,1.29,9684,8963,35.32
2014/6/4 15:00,7.2,46.3,1.1,1.28,9698,8792,35.27
2014/6/4 16:00,7.2,41.83,0.95,1.15,9742,8866,35.11
2014/6/4 17:00,7.1,41.46,1.02,1.17,9765,8882,35.02
2014/6/4 18:00,7.1,45.54,1.01,1.21,9709,9152,35.23
2014/6/4 19:00,7.1,52.2,1.05,1.24,9674,9807,35.35
2014/6/4 20:00,7.1,54.93,1.3,1.36,9633,10142,35.5
2014/6/4 21:00,7.1,54.4,1.18,1.24,9616,10022,35.57
2014/6/4 22:00,7.1,55.3,1.11,1.19,9570,10001,35.74
2014/6/4 23:00,7.1,63.22,1.12,1.19,9548,9372,35.82
2014/6/5 0:00,7.1,61.29,1.24,1.27,9509,8666,35.97
2014/6/5 1:00,7.1,63.78,1.37,1.38,9530,7530,35.89
2014/6/5 2:00,7.1,64.78,1.48,1.46,9489,6588,36.04
2014/6/5 3:00,7.1,62.62,1.36,1.37,9480,6549,36.08
2014/6/5 4:00,7.1,56.09,1.04,1.07,6550,6390,29.77
2014/6/5 5:00,7.1,44.91,0.76,0.87,5634,5841,34.61
2014/6/5 6:00,7.1,57.48,0.78,0.87,6260,6320,23.48
2014/6/5 7:00,7.1,37.69,0.78,1.32,9603,8184,20.31
2014/6/5 8:00,7.1,40.06,1.08,1.4,9623,9157,35.54
2014/6/5 9:00,7.2,47.25,1.03,1.1,9567,9563,40.87
2014/6/5 10:00,7.2,46.43,0.91,0.95,9538,10107,35.86
2014/6/5 11:00,7.2,47.47,0.81,0.92,9544,9741,35.83
2014/6/5 12:00,7.2,50.26,0.87,0.97,9503,9606,30.83
2014/6/5 13:00,7.2,49.55,1.09,1.18,9509,9299,30.81
2014/6/5 14:00,7.2,46.99,1.13,1.25,9566,8509,35.75
2014/6/5 15:00,7.2,44.17,1.08,1.22,9603,8869,30.51
2014/6/5 16:00,7.2,37.81,1.06,1.25,9666,8384,30.31
2014/6/5 17:00,7.1,34.66,1.08,1.26,9661,8796,35.4
2014/6/5 18:00,7.1,31.96,0.93,1.19,9634,8840,30.41
2014/6/5 19:00,7.1,36.77,1.06,1.21,9605,9612,25.4
2014/6/5 20:00,7.1,42.66,1.1,1.25,9614,9399,30.48
2014/6/5 21:00,7.1,43.2,0.94,1.17,9591,9814,25.44
2014/6/5 22:00,7.2,46.48,0.94,1.16,9569,9480,25.5
2014/6/5 23:00,7.2,52.75,0.99,1.12,9488,9183,25.72
2014/6/6 0:00,7.2,57.22,1.14,1.23,9498,7934,25.69
2014/6/6 1:00,7.2,58.72,1.22,1.27,9499,6926,25.69
2014/6/6 2:00,7.2,61.13,1.14,1.28,9414,6481,25.92
2014/6/6 3:00,7.2,64.56,1.18,1.31,9439,6278,25.85
2014/6/6 4:00,7.2,57.79,0.99,1.15,5579,6119,34.95
2014/6/6 5:00,7.2,54.54,0.81,0.95,5599,5938,26.25
2014/6/6 6:00,7.2,50,0.71,0.86,5637,6298,26.08
2014/6/6 7:00,7.2,228.28,0.81,1.25,5959,7811,24.67
2014/6/6 8:00,7.2,48.65,0.76,0.96,9593,8921,25.44
2014/6/6 9:00,7.2,54.5,1.11,1.19,9618,9117,25.37
2014/6/6 10:00,7.2,59.25,1.17,1.09,9566,9644,25.51
2014/6/6 11:00,7.2,70.57,1.06,1.1,9566,9428,30.63
2014/6/6 12:00,7.2,82.63,1.7,1.34,9571,9297,25.49
2014/6/6 13:00,7.2,88.91,1.31,1.34,9553,8875,30.67
2014/6/6 14:00,7.2,88.82,1.53,1.56,9531,8230,25.6
2014/6/6 15:00,7.2,94.69,1.45,1.53,9536,7977,25.59
2014/6/6 16:00,7.2,101.45,1.35,1.47,9599,7950,30.52
2014/6/6 17:00,7.2,100.8,1.21,1.39,9627,8147,30.44
2014/6/6 18:00,7.2,101.92,1.22,1.39,9629,8721,30.43
2014/6/6 19:00,7.2,105.89,1.17,1.26,9577,9255,30.59
2014/6/6 20:00,7.2,108.04,1.19,1.24,9607,9122,30.52
2014/6/6 21:00,7.2,108.62,1.1,1.18,9609,8839,30.43
2014/6/6 22:00,7.2,112.81,1.02,1.12,9645,8968,35.46
2014/6/6 23:00,7.2,116.87,1.08,1.21,9558,8673,35.78
2014/6/7 0:00,7.2,124.62,1.18,1.33,9610,7657,35.59
2014/6/7 1:00,7.2,115.92,1.17,1.3,8156,6850,35.92
2014/6/7 2:00,7.2,115.53,1.22,1.29,5634,5990,34.61
2014/6/7 3:00,7.2,109.38,1.21,1.1,5622,5880,43.4
2014/6/7 4:00,7.2,108.52,0.88,0.98,5614,5722,34.73
2014/6/7 5:00,7.2,107.84,0.83,0.92,5649,5583,34.52
2014/6/7 6:00,7.2,109.92,0.86,0.92,5677,6205,34.35
2014/6/7 7:00,7.2,112.23,0.89,0.94,5693,6917,34.25
2014/6/7 8:00,7.2,125.42,0.91,0.99,7735,7665,37.88
2014/6/7 9:00,7.2,129.22,1.32,1.45,9709,8293,45.32
2014/6/7 10:00,7.2,124.86,1.41,1.6,9687,8972,40.36
2014/6/7 11:00,7.2,124.44,1.27,1.53,9669,9117,40.44
2014/6/7 12:00,7.2,124.39,1.31,1.5,9641,9192,45.64
2014/6/7 13:00,7.2,127.57,1.33,1.51,9669,8775,45.51
2014/6/7 14:00,7.2,126.82,1.39,1.7,9649,7993,40.52
2014/6/7 15:00,7.2,128.7,1.39,1.6,9642,7857,40.55
2014/6/7 16:00,7.2,127.26,1.42,1.66,9605,7792,45.81
2014/6/7 17:00,7.2,128.69,1.34,1.52,9615,8042,40.67
2014/6/7 18:00,7.2,127.58,1.39,1.54,9676,8456,45.47
2014/6/7 19:00,7.2,124.44,1.22,1.31,7262,8962,45.81
2014/6/7 20:00,7.2,123.58,0.93,1,5681,9339,42.95
2014/6/7 21:00,7.2,131.71,0.98,1.06,7147,9140,41
2014/6/7 22:00,7.2,136.57,1.3,1.48,9684,9102,40.38
2014/6/7 23:00,7.2,138.97,1.43,1.65,9647,8703,40.53
2014/6/8 0:00,7.2,143.71,1.46,1.68,9621,8034,50.72
2014/6/8 1:00,7.2,151,1.55,1.75,9640,7158,45.64
2014/6/8 2:00,7.2,160.08,1.49,1.63,9033,6391,48.71
2014/6/8 3:00,7.2,148.09,1.17,1.34,5644,6154,43.23
2014/6/8 4:00,7.2,155.71,0.95,1.07,5618,6044,43.43
2014/6/8 5:00,7.2,159.13,0.75,0.88,5610,5993,43.49
2014/6/8 6:00,7.2,171.78,0.73,0.81,5637,6285,51.98
2014/6/8 7:00,7.2,186.85,0.7,0.79,7483,7229,39.16
2014/6/8 8:00,7.2,190.9,1.39,1.61,9686,7967,45.43
2014/6/8 9:00,7.2,189.99,1.39,1.5,9714,8744,45.3
2014/6/8 10:00,7.2,192.01,1.26,1.3,9696,9159,45.38
2014/6/8 11:00,7.2,198.31,1.24,1.32,9674,9389,45.48
2014/6/8 12:00,7.2,197.86,1.37,1.5,9701,9253,45.36
2014/6/8 13:00,7.2,194.58,1.29,1.39,9644,8723,45.62
2014/6/8 14:00,7.2,194.6,1.28,1.44,9631,8323,50.67
2014/6/8 15:00,7.2,195.84,1.95,1.52,9587,8251,45.9
2014/6/8 16:00,7.2,202.25,1.44,1.6,9548,8443,46.08
2014/6/8 17:00,7.2,207.33,1.37,1.61,9617,8554,50.74
2014/6/8 18:00,7.2,205.02,1.39,1.67,9625,8784,55.79
2014/6/8 19:00,7.2,205.94,1.51,1.69,9670,9194,55.53
2014/6/8 20:00,7.2,208.41,1.76,1.81,9597,9447,50.85
2014/6/8 21:00,7.2,194.33,1.75,1.78,9599,9595,61.05
2014/6/8 22:00,7.2,196,1.76,1.84,9616,9528,60.94
2014/6/8 23:00,7.2,192.22,1.99,1.99,9636,9036,60.81
2014/6/9 0:00,7.2,195.76,1.92,1.9,9617,8032,60.93
2014/6/9 1:00,7.2,199.1,1.45,1.48,8847,7103,60.7
2014/6/9 2:00,7.2,181.88,0.97,1.15,5616,6283,60.9
2014/6/9 3:00,7.2,184.24,0.67,0.73,5637,6035,60.67
2014/6/9 4:00,7.2,187.98,0.67,0.71,5632,5761,60.72
2014/6/9 5:00,7.2,196.24,0.62,0.64,5585,5895,61.24
2014/6/9 6:00,7.2,183.93,0.59,0.61,5618,6262,60.88
2014/6/9 7:00,7.2,194.99,0.7,0.65,7440,7743,65.59
2014/6/9 8:00,7.2,184.04,1.61,1.58,9726,8627,60.25
2014/6/9 9:00,7.2,179.3,1.82,1.86,9700,9335,60.41
2014/6/9 10:00,7.2,198.38,1.68,1.61,9702,9524,65.45
2014/6/9 11:00,7.2,180.27,2.22,1.95,9714,9552,65.37
2014/6/9 12:00,7.2,197.64,1.67,2.14,9681,9497,60.53
2014/6/9 13:00,7.2,188.71,1.8,1.96,9722,9396,65.32
2014/6/9 14:00,7.2,184.04,1.99,1.95,9692,8936,65.52
2014/6/9 15:00,7.2,189.16,2.11,1.99,9639,8503,65.88
2014/6/9 16:00,7.2,192.03,2.13,1.99,9596,8851,61.07
2014/6/9 17:00,7.2,195.48,2.13,1.7,9543,9233,71.68
2014/6/9 18:00,7.2,192.61,2.34,1.96,9548,9531,71.64
2014/6/9 19:00,7.2,184.96,2.4,2.16,9530,9955,66.63
2014/6/9 20:00,7.2,184.2,2.3,2.23,9557,9951,76.7
2014/6/9 21:00,7.2,179,2.2,2.27,9584,9859,76.48
2014/6/9 22:00,7.2,175.92,1.96,2.07,9613,9711,76.25
2014/6/9 23:00,7.2,178.03,1.68,1.88,9614,9479,71.15
2014/6/10 0:00,7.2,178.74,1.48,1.73,9608,8328,76.29
2014/6/10 1:00,7.2,184.24,1.42,1.56,9576,7538,76.55
2014/6/10 2:00,7.2,186.68,1.85,1.82,9603,6147,66.13
2014/6/10 3:00,7.2,200.55,1.48,1.57,8625,5910,67.94
2014/6/10 4:00,7.2,121.59,1.13,1.24,5583,5812,61.26
2014/6/10 5:00,7.2,108.5,0.69,0.78,5574,5816,61.36
2014/6/10 6:00,7.2,116.39,0.65,0.71,5572,6240,52.58
2014/6/10 7:00,7.2,127.34,0.95,0.89,7783,7952,62.7
2014/6/10 8:00,7.2,119.04,2.07,2.14,9646,8776,70.91
2014/6/10 9:00,7.2,88.76,1.98,2.12,9724,9272,75.38
2014/6/10 10:00,7.2,72.41,1.95,2.06,9754,9509,70.13
2014/6/10 11:00,7.2,69.74,1.85,1.96,9712,9377,70.43
2014/6/10 12:00,7.2,80.99,1.74,1.84,9669,9313,75.81
2014/6/10 13:00,7.2,99.71,1.97,2.05,9645,9019,70.92
2014/6/10 14:00,7.2,118.34,1.6,1.69,9600,8528,81.35
2014/6/10 15:00,7.2,126.52,1.6,1.8,9572,8660,76.58
2014/6/10 16:00,7.2,125.96,1.74,1.7,9522,9160,76.98
2014/6/10 17:00,7.2,123.01,1.68,1.75,9481,9141,72.14
2014/6/10 18:00,7.2,132.82,1.7,1.87,9479,9424,72.16
2014/6/10 19:00,7.2,130.53,1.84,1.88,9494,9679,72.05
2014/6/10 20:00,7.2,128.47,1.83,1.87,9483,9835,66.96
2014/6/10 21:00,7.2,123.79,1.86,1.88,9518,9473,71.86
2014/6/10 22:00,7.2,111.13,1.72,1.87,9587,9256,66.24
2014/6/10 23:00,7.2,109.37,1.52,1.64,9624,9213,71.07
2014/6/11 0:00,7.2,106.57,1.44,1.61,9619,8275,81.19
2014/6/11 1:00,7.2,108.87,1.53,1.7,9598,8018,76.37
2014/6/11 2:00,7.2,113.92,1.51,1.55,9596,7230,81.19
2014/6/11 3:00,7.2,219.63,1.33,1.39,7974,6250,73.49
2014/6/11 4:00,7.2,117.02,0.94,0.99,5572,6359,52.58
2014/6/11 5:00,7.2,109.34,0.8,0.85,5588,6295,52.43
2014/6/11 6:00,7.2,384.07,0.8,0.82,6317,6912,61.9
2014/6/11 7:00,7.2,130.56,1.18,1.16,9490,8310,72.08
2014/6/11 8:00,7.2,131.98,1.65,1.88,9599,9251,66.15
2014/6/11 9:00,7.2,112.65,1.83,2.08,9702,9397,70.5
2014/6/11 10:00,7.2,88.35,1.95,1.93,9744,9255,70.2
2014/6/11 11:00,7.2,68.96,1.72,1.81,9755,9477,70.12
2014/6/11 12:00,7.2,80.19,1.74,2.08,9774,9582,69.98
2014/6/11 13:00,7.2,98.17,2.3,2.4,9711,8963,65.39
2014/6/11 14:00,7.2,120.45,2.28,2.36,9671,7995,70.73
2014/6/11 15:00,7.2,123.83,2.13,2.31,9631,8065,76.11
2014/6/11 16:00,7.2,125.94,1.98,2.16,9569,8286,76.6
2014/6/11 17:00,7.2,109.32,1.98,2.21,9535,8181,76.87
2014/6/11 18:00,7.2,110.03,1.95,2.14,9498,8909,77.17
2014/6/11 19:00,7.2,99.5,1.99,2.08,9457,9315,77.51
2014/6/11 20:00,7.2,101.42,1.89,2.03,9449,9130,77.57
2014/6/11 21:00,7.2,93.8,1.75,1.92,9482,9262,72.14
2014/6/11 22:00,7.2,97.62,1.66,1.79,9549,9359,71.63
2014/6/11 23:00,7.2,83.7,1.68,1.81,9580,8968,76.51
2014/6/12 0:00,7.2,74.98,1.76,1.89,9619,8182,76.2
2014/6/12 1:00,7.2,73.22,1.73,1.85,9605,7038,66.11
2014/6/12 2:00,7.2,146.87,1.47,1.54,8372,6637,81.7
2014/6/12 3:00,7.2,72.86,1.12,1.14,5575,6210,61.35
2014/6/12 4:00,7.2,71.24,0.8,0.87,5623,5855,60.82
2014/6/12 5:00,7.2,71.64,0.71,0.8,5576,5911,70.12
2014/6/12 6:00,7.2,73.5,0.73,0.77,5572,6439,61.38
2014/6/12 7:00,7.2,85.61,0.83,0.86,8447,7898,75.17
2014/6/12 8:00,7.2,83.16,1.4,1.39,9569,8547,71.48
2014/6/12 9:00,7.2,75.13,1.4,1.53,9647,9187,65.82
2014/6/12 10:00,7.2,52.49,1.62,1.78,9757,9255,60.06
2014/6/12 11:00,7.2,42.47,1.61,1.62,9823,9324,69.63
2014/6/12 12:00,7.2,42.59,1.35,1.33,9810,9226,64.73
2014/6/12 13:00,7.2,44.96,1.51,1.44,9767,9163,70.44
2014/6/12 14:00,7.2,63.88,1.49,1.44,9706,8257,65.42
2014/6/12 15:00,7.2,70.63,1.56,1.46,9646,8523,65.93
2014/6/12 16:00,7.2,70.89,1.39,1.46,9634,8706,65.91
2014/6/12 17:00,7.2,88.8,1.36,1.41,9517,8644,66.62
2014/6/12 18:00,7.2,80.73,1.33,1.3,9516,9059,61.58
2014/6/12 19:00,7.2,84.86,1.38,1.31,9483,9371,56.63
2014/6/12 20:00,7.2,92.45,1.44,1.31,9436,9547,46.52
2014/6/12 21:00,7.2,91.66,1.18,1.22,9446,9465,46.47
2014/6/12 22:00,7.2,95.41,1.22,1.25,9529,9116,35.89
2014/6/12 23:00,7.2,90.95,1.27,1.25,9605,8874,35.5
2014/6/13 0:00,7.2,79.55,1.34,1.33,9622,9060,35.54
2014/6/13 1:00,7.2,64.58,1.44,1.4,9678,8802,35.34
2014/6/13 2:00,7.2,82.1,1.71,1.59,9272,7314,36.89
2014/6/13 3:00,7.2,59.97,1.22,1.24,5662,7094,43.09
2014/6/13 4:00,7.2,66.2,0.95,1.04,5616,6860,43.45
2014/6/13 5:00,7.2,72.86,0.91,0.96,5593,6992,43.63
2014/6/13 6:00,7.2,90.92,0.96,0.98,7024,7643,48.69
2014/6/13 7:00,7.2,92.62,1.16,1.13,9508,8700,41.12
